"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
26	0.698769230769231	10	10	"Heart"	0.25
27	0.648684509818788	10	10	"Heart"	0.25
28	0.613549325980392	10	10	"Heart"	0.25
29	0.630558146766169	10	10	"Heart"	0.25
30	0.665371634879523	10	10	"Heart"	0.25
1	0.678742857142857	11	11	"Heart"	0.25
2	0.599629040805511	11	11	"Heart"	0.25
3	0.655269356431882	11	11	"Heart"	0.25
4	0.624789004099349	11	11	"Heart"	0.25
5	0.623015873015873	11	11	"Heart"	0.25
6	0.589582227613921	11	11	"Heart"	0.25
7	0.68163327960703	11	11	"Heart"	0.25
8	0.590163308913309	11	11	"Heart"	0.25
9	0.63752319109462	11	11	"Heart"	0.25
10	0.622647237401336	11	11	"Heart"	0.25
11	0.661417322834646	11	11	"Heart"	0.25
12	0.662105263157895	11	11	"Heart"	0.25
13	0.691477630749842	11	11	"Heart"	0.25
14	0.629021139705882	11	11	"Heart"	0.25
15	0.630312689738919	11	11	"Heart"	0.25
16	0.612400428921569	11	11	"Heart"	0.25
17	0.677588619402985	11	11	"Heart"	0.25
18	0.651964963956282	11	11	"Heart"	0.25
19	0.577621832358674	11	11	"Heart"	0.25
20	0.628052503052503	11	11	"Heart"	0.25
21	0.635992438563327	11	11	"Heart"	0.25
22	0.60392380952381	11	11	"Heart"	0.25
23	0.670493197278912	11	11	"Heart"	0.25
24	0.574453551912568	11	11	"Heart"	0.25
25	0.598286954499651	11	11	"Heart"	0.25
26	0.611300204220558	11	11	"Heart"	0.25
27	0.663095518405149	11	11	"Heart"	0.25
28	0.683125380401704	11	11	"Heart"	0.25
29	0.649047729200401	11	11	"Heart"	0.25
30	0.619429181929182	11	11	"Heart"	0.25
1	0.681319962686567	12	12	"Heart"	0.25
2	0.641835112423348	12	12	"Heart"	0.25
3	0.621909340659341	12	12	"Heart"	0.25
4	0.663391812865497	12	12	"Heart"	0.25
5	0.607797989101236	12	12	"Heart"	0.25
6	0.645095940677318	12	12	"Heart"	0.25
7	0.620507560215789	12	12	"Heart"	0.25
8	0.598002930063999	12	12	"Heart"	0.25
9	0.650753195374315	12	12	"Heart"	0.25
10	0.653581530464032	12	12	"Heart"	0.25
11	0.620957711442786	12	12	"Heart"	0.25
12	0.624392835458409	12	12	"Heart"	0.25
13	0.643796064128866	12	12	"Heart"	0.25
14	0.661598440545809	12	12	"Heart"	0.25
15	0.591258368837492	12	12	"Heart"	0.25
16	0.629767230267647	12	12	"Heart"	0.25
17	0.67827868852459	12	12	"Heart"	0.25
18	0.579644988760561	12	12	"Heart"	0.25
19	0.612384615384615	12	12	"Heart"	0.25
20	0.616508597424628	12	12	"Heart"	0.25
21	0.612675518925519	12	12	"Heart"	0.25
22	0.645137769590913	12	12	"Heart"	0.25
23	0.678370359099209	12	12	"Heart"	0.25
24	0.683132712544477	12	12	"Heart"	0.25
25	0.589734848484848	12	12	"Heart"	0.25
26	0.687843406593407	12	12	"Heart"	0.25
27	0.622115968427444	12	12	"Heart"	0.25
28	0.668849902534113	12	12	"Heart"	0.25
29	0.616109584859585	12	12	"Heart"	0.25
30	0.666932301153613	12	12	"Heart"	0.25
1	0.668557025834909	13	13	"Heart"	0.25
2	0.596239276960784	13	13	"Heart"	0.25
3	0.629197191697192	13	13	"Heart"	0.25
4	0.670667380169712	13	13	"Heart"	0.25
5	0.593958712811172	13	13	"Heart"	0.25
6	0.651563328033916	13	13	"Heart"	0.25
7	0.697752380952381	13	13	"Heart"	0.25
8	0.660761601938073	13	13	"Heart"	0.25
9	0.611212052388523	13	13	"Heart"	0.25
10	0.579083181542198	13	13	"Heart"	0.25
11	0.669333333333333	13	13	"Heart"	0.25
12	0.605368495408524	13	13	"Heart"	0.25
13	0.632415254237288	13	13	"Heart"	0.25
14	0.64374269005848	13	13	"Heart"	0.25
15	0.697007575757576	13	13	"Heart"	0.25
16	0.605343628162984	13	13	"Heart"	0.25
17	0.608142493638677	13	13	"Heart"	0.25
18	0.643034825870647	13	13	"Heart"	0.25
19	0.626707650273224	13	13	"Heart"	0.25
20	0.580432808716707	13	13	"Heart"	0.25
21	0.553219047619048	13	13	"Heart"	0.25
22	0.575230769230769	13	13	"Heart"	0.25
23	0.673330269607843	13	13	"Heart"	0.25
24	0.616043672757601	13	13	"Heart"	0.25
25	0.662734212352533	13	13	"Heart"	0.25
26	0.723214285714286	13	13	"Heart"	0.25
27	0.671970390720391	13	13	"Heart"	0.25
28	0.631120363944791	13	13	"Heart"	0.25
29	0.654252448145578	13	13	"Heart"	0.25
30	0.698825696523141	13	13	"Heart"	0.25
1	0.644990476190476	14	14	"Heart"	0.25
2	0.662104784289939	14	14	"Heart"	0.25
3	0.652002127497911	14	14	"Heart"	0.25
4	0.668010231764979	14	14	"Heart"	0.25
5	0.602746500304321	14	14	"Heart"	0.25
6	0.650216548894461	14	14	"Heart"	0.25
7	0.665147025302029	14	14	"Heart"	0.25
8	0.717007575757576	14	14	"Heart"	0.25
9	0.625604420907207	14	14	"Heart"	0.25
10	0.639553550951762	14	14	"Heart"	0.25
11	0.594793564055859	14	14	"Heart"	0.25
12	0.653769841269841	14	14	"Heart"	0.25
13	0.667202818627451	14	14	"Heart"	0.25
14	0.644688644688645	14	14	"Heart"	0.25
15	0.638803861549329	14	14	"Heart"	0.25
16	0.640976871576385	14	14	"Heart"	0.25
17	0.630227411477411	14	14	"Heart"	0.25
18	0.684714590964591	14	14	"Heart"	0.25
19	0.614888583638584	14	14	"Heart"	0.25
20	0.626424308193163	14	14	"Heart"	0.25
21	0.651728311020346	14	14	"Heart"	0.25
22	0.568999923248139	14	14	"Heart"	0.25
23	0.643976098191214	14	14	"Heart"	0.25
24	0.653295238095238	14	14	"Heart"	0.25
25	0.694899817850637	14	14	"Heart"	0.25
26	0.620571428571429	14	14	"Heart"	0.25
27	0.667733674775928	14	14	"Heart"	0.25
28	0.642310606060606	14	14	"Heart"	0.25
29	0.651580952380952	14	14	"Heart"	0.25
30	0.608172158091889	14	14	"Heart"	0.25
1	0.594590476190476	15	15	"Heart"	0.25
2	0.626218435797068	15	15	"Heart"	0.25
3	0.636638680886468	15	15	"Heart"	0.25
4	0.701516544117647	15	15	"Heart"	0.25
5	0.643703703703704	15	15	"Heart"	0.25
6	0.624160561660562	15	15	"Heart"	0.25
7	0.567524366471735	15	15	"Heart"	0.25
8	0.66138591292455	15	15	"Heart"	0.25
9	0.626863389649109	15	15	"Heart"	0.25
10	0.641491248361477	15	15	"Heart"	0.25
11	0.566176470588235	15	15	"Heart"	0.25
12	0.622307692307692	15	15	"Heart"	0.25
13	0.632089953181365	15	15	"Heart"	0.25
14	0.687235169491525	15	15	"Heart"	0.25
15	0.643688796360552	15	15	"Heart"	0.25
16	0.610742857142857	15	15	"Heart"	0.25
17	0.674287683823529	15	15	"Heart"	0.25
18	0.642857142857143	15	15	"Heart"	0.25
19	0.642247619047619	15	15	"Heart"	0.25
20	0.627126654064272	14	15	"Heart"	0.25
21	0.663428174878557	15	15	"Heart"	0.25
22	0.611019218651544	15	15	"Heart"	0.25
23	0.668186308031305	15	15	"Heart"	0.25
24	0.622293138819239	15	15	"Heart"	0.25
25	0.667346153846154	15	15	"Heart"	0.25
26	0.697619047619048	15	15	"Heart"	0.25
27	0.665079365079365	15	15	"Heart"	0.25
28	0.626103308005219	15	15	"Heart"	0.25
29	0.663157894736842	15	15	"Heart"	0.25
30	0.690151515151515	15	15	"Heart"	0.25
1	0.62080223880597	16	16	"Heart"	0.25
2	0.661333333333333	16	16	"Heart"	0.25
3	0.643345771144279	16	16	"Heart"	0.25
4	0.625674340855558	16	16	"Heart"	0.25
5	0.641737674984784	16	16	"Heart"	0.25
6	0.632884972170687	16	16	"Heart"	0.25
7	0.64433187504797	16	16	"Heart"	0.25
8	0.636042674034845	16	16	"Heart"	0.25
9	0.670971428571429	16	16	"Heart"	0.25
10	0.623314950980392	16	16	"Heart"	0.25
11	0.623257575757576	16	16	"Heart"	0.25
12	0.587875544683128	16	16	"Heart"	0.25
13	0.663995726495726	16	16	"Heart"	0.25
14	0.668769230769231	16	16	"Heart"	0.25
15	0.683684371184371	16	16	"Heart"	0.25
16	0.682524875621891	16	16	"Heart"	0.25
17	0.640609598908181	16	16	"Heart"	0.25
18	0.598805147058823	16	16	"Heart"	0.25
19	0.694269005847953	16	16	"Heart"	0.25
20	0.612978739734439	16	16	"Heart"	0.25
21	0.615416666666667	16	16	"Heart"	0.25
22	0.61125	16	16	"Heart"	0.25
23	0.623877504029473	16	16	"Heart"	0.25
24	0.672307692307692	16	16	"Heart"	0.25
25	0.646818181818182	16	16	"Heart"	0.25
26	0.740693836825543	16	16	"Heart"	0.25
27	0.656488549618321	16	16	"Heart"	0.25
28	0.661842928660826	16	16	"Heart"	0.25
29	0.631390238260467	16	16	"Heart"	0.25
30	0.613013174019608	16	16	"Heart"	0.25
1	0.668290043290043	17	17	"Heart"	0.25
2	0.677489177489177	17	17	"Heart"	0.25
3	0.654326595503066	17	17	"Heart"	0.25
4	0.626884615384615	17	17	"Heart"	0.25
5	0.592826510721248	17	17	"Heart"	0.25
6	0.661957460167962	17	17	"Heart"	0.25
7	0.580307692307692	17	17	"Heart"	0.25
8	0.622612085769981	17	17	"Heart"	0.25
9	0.582986555697823	17	17	"Heart"	0.25
10	0.638249373147937	17	17	"Heart"	0.25
11	0.658057142857143	17	17	"Heart"	0.25
12	0.604418886198547	17	17	"Heart"	0.25
13	0.611191418137553	17	17	"Heart"	0.25
14	0.639020230989846	17	17	"Heart"	0.25
15	0.596237562189055	17	17	"Heart"	0.25
16	0.667738934966282	17	17	"Heart"	0.25
17	0.640648011782032	17	17	"Heart"	0.25
18	0.686469041357877	16	17	"Heart"	0.25
19	0.62157960199005	17	17	"Heart"	0.25
20	0.629136308439587	17	17	"Heart"	0.25
21	0.623092185592186	17	17	"Heart"	0.25
22	0.649949616308813	16	17	"Heart"	0.25
23	0.623702686202686	17	17	"Heart"	0.25
24	0.610466914038343	17	17	"Heart"	0.25
25	0.604177970699946	17	17	"Heart"	0.25
26	0.630876068376068	17	17	"Heart"	0.25
27	0.660676129426129	17	17	"Heart"	0.25
28	0.628609523809524	17	17	"Heart"	0.25
29	0.635283849423194	17	17	"Heart"	0.25
30	0.63275039745628	17	17	"Heart"	0.25
1	0.644016472868217	18	18	"Heart"	0.25
2	0.633439268273777	17	18	"Heart"	0.25
3	0.610925136944613	18	18	"Heart"	0.25
4	0.625494147740485	17	18	"Heart"	0.25
5	0.56318324287134	18	18	"Heart"	0.25
6	0.658703590992088	18	18	"Heart"	0.25
7	0.609376204796052	18	18	"Heart"	0.25
8	0.592029449423816	14	18	"Heart"	0.25
9	0.616024618190107	18	18	"Heart"	0.25
10	0.598214285714286	18	18	"Heart"	0.25
11	0.57498482088646	16	18	"Heart"	0.25
12	0.62612510400121	18	18	"Heart"	0.25
13	0.647093572778828	18	18	"Heart"	0.25
14	0.666628113192999	17	18	"Heart"	0.25
15	0.604697935640559	18	18	"Heart"	0.25
16	0.571212121212121	18	18	"Heart"	0.25
17	0.6453895313451	17	18	"Heart"	0.25
18	0.673463177115033	18	18	"Heart"	0.25
19	0.719398656898657	18	18	"Heart"	0.25
20	0.617811743341404	16	18	"Heart"	0.25
21	0.621153846153846	18	18	"Heart"	0.25
22	0.613636363636364	14	18	"Heart"	0.25
23	0.578461538461538	17	18	"Heart"	0.25
24	0.662795992714025	18	18	"Heart"	0.25
25	0.662568306010929	18	18	"Heart"	0.25
26	0.622888158397676	18	18	"Heart"	0.25
27	0.659464394400487	16	18	"Heart"	0.25
28	0.663327261687917	16	18	"Heart"	0.25
29	0.672116048814184	15	18	"Heart"	0.25
30	0.657045454545455	17	18	"Heart"	0.25
1	0.630604288499025	16	19	"Heart"	0.25
2	0.620833333333333	19	19	"Heart"	0.25
3	0.578133478024959	15	19	"Heart"	0.25
4	0.627833946078431	19	19	"Heart"	0.25
5	0.713076923076923	17	19	"Heart"	0.25
6	0.65521978021978	19	19	"Heart"	0.25
7	0.633196565610516	18	19	"Heart"	0.25
8	0.577741020793951	19	19	"Heart"	0.25
9	0.663168532338308	17	19	"Heart"	0.25
10	0.612590799031477	19	19	"Heart"	0.25
11	0.656620359469429	19	19	"Heart"	0.25
12	0.659328734206651	18	19	"Heart"	0.25
13	0.579975439404406	19	19	"Heart"	0.25
14	0.654959324155194	15	19	"Heart"	0.25
15	0.681125621890547	16	19	"Heart"	0.25
16	0.669615384615385	18	19	"Heart"	0.25
17	0.675137362637363	18	19	"Heart"	0.25
18	0.667084568041942	19	19	"Heart"	0.25
19	0.701904761904762	16	19	"Heart"	0.25
20	0.671227581941868	19	19	"Heart"	0.25
21	0.611771428571429	19	19	"Heart"	0.25
22	0.647291539866099	19	19	"Heart"	0.25
23	0.695	18	19	"Heart"	0.25
24	0.670132252885865	16	19	"Heart"	0.25
25	0.577425373134328	18	19	"Heart"	0.25
26	0.641423145492597	19	19	"Heart"	0.25
27	0.682034976152623	17	19	"Heart"	0.25
28	0.632692307692308	19	19	"Heart"	0.25
29	0.587329434697856	19	19	"Heart"	0.25
30	0.605647664471194	19	19	"Heart"	0.25
1	0.619688109161793	19	20	"Heart"	0.25
2	0.685994954514181	16	20	"Heart"	0.25
3	0.601114163614164	19	20	"Heart"	0.25
4	0.613447703375761	18	20	"Heart"	0.25
5	0.600147275405007	14	20	"Heart"	0.25
6	0.60485347985348	20	20	"Heart"	0.25
7	0.659461538461538	20	20	"Heart"	0.25
8	0.64039446525495	20	20	"Heart"	0.25
9	0.641938898971567	20	20	"Heart"	0.25
10	0.634760895883777	20	20	"Heart"	0.25
11	0.621609300205152	20	20	"Heart"	0.25
12	0.628927452029661	17	20	"Heart"	0.25
13	0.626225490196078	18	20	"Heart"	0.25
14	0.678949757869249	16	20	"Heart"	0.25
15	0.556166056166056	20	20	"Heart"	0.25
16	0.66991341991342	16	20	"Heart"	0.25
17	0.614527257563121	17	20	"Heart"	0.25
18	0.613084395871281	16	20	"Heart"	0.25
19	0.651932440657334	20	20	"Heart"	0.25
20	0.60989010989011	20	20	"Heart"	0.25
21	0.606184542466172	19	20	"Heart"	0.25
22	0.582978063715991	19	20	"Heart"	0.25
23	0.604361370716511	18	20	"Heart"	0.25
24	0.647606382978723	18	20	"Heart"	0.25
25	0.640056022408964	20	20	"Heart"	0.25
26	0.624760150433648	17	20	"Heart"	0.25
27	0.571957924934258	20	20	"Heart"	0.25
28	0.601953601953602	18	20	"Heart"	0.25
29	0.620511259890444	18	20	"Heart"	0.25
30	0.661818181818182	20	20	"Heart"	0.25
1	0.688047559449312	18	21	"Heart"	0.25
2	0.653377967133293	18	21	"Heart"	0.25
3	0.629145807259074	17	21	"Heart"	0.25
4	0.640718790365474	19	21	"Heart"	0.25
5	0.673913043478261	20	21	"Heart"	0.25
6	0.614034422624915	17	21	"Heart"	0.25
7	0.587759462759463	17	21	"Heart"	0.25
8	0.661178107606679	18	21	"Heart"	0.25
9	0.625229779411765	16	21	"Heart"	0.25
10	0.682575757575758	16	21	"Heart"	0.25
11	0.634476190476191	19	21	"Heart"	0.25
12	0.626162570888469	20	21	"Heart"	0.25
13	0.62826350941105	18	21	"Heart"	0.25
14	0.573770491803279	19	21	"Heart"	0.25
15	0.631127450980392	20	21	"Heart"	0.25
16	0.607529357586922	16	21	"Heart"	0.25
17	0.670289855072464	21	21	"Heart"	0.25
18	0.680681818181818	20	21	"Heart"	0.25
19	0.610012172854534	21	21	"Heart"	0.25
20	0.64207650273224	19	21	"Heart"	0.25
21	0.694346978557505	18	21	"Heart"	0.25
22	0.600796568627451	21	21	"Heart"	0.25
23	0.584703004357465	21	21	"Heart"	0.25
24	0.605723370429253	16	21	"Heart"	0.25
25	0.64306784660767	21	21	"Heart"	0.25
26	0.672101449275362	20	21	"Heart"	0.25
27	0.648438099623916	18	21	"Heart"	0.25
28	0.640110933819619	17	21	"Heart"	0.25
29	0.616341991341991	21	21	"Heart"	0.25
30	0.645833333333333	17	21	"Heart"	0.25
1	0.668867638129933	20	22	"Heart"	0.25
2	0.647727272727273	18	22	"Heart"	0.25
3	0.688582230623819	18	22	"Heart"	0.25
4	0.542826876513317	19	22	"Heart"	0.25
5	0.566504742077261	16	22	"Heart"	0.25
6	0.671903460837887	18	22	"Heart"	0.25
7	0.63554948391014	20	22	"Heart"	0.25
8	0.638888888888889	17	22	"Heart"	0.25
9	0.726512226512226	15	22	"Heart"	0.25
10	0.659514925373134	21	22	"Heart"	0.25
11	0.638507326007326	17	22	"Heart"	0.25
12	0.666174577939284	16	22	"Heart"	0.25
13	0.637101715686274	19	22	"Heart"	0.25
14	0.657518538338048	19	22	"Heart"	0.25
15	0.5652685966112	18	22	"Heart"	0.25
16	0.663094493116395	20	22	"Heart"	0.25
17	0.632860195360195	22	22	"Heart"	0.25
18	0.626290038987845	19	22	"Heart"	0.25
19	0.676644408626909	17	22	"Heart"	0.25
20	0.604779844596186	17	22	"Heart"	0.25
21	0.633514257319777	22	22	"Heart"	0.25
22	0.598831626120359	15	22	"Heart"	0.25
23	0.570886460230723	15	22	"Heart"	0.25
24	0.676164215686274	19	22	"Heart"	0.25
25	0.561094708153532	21	22	"Heart"	0.25
26	0.577096552251357	20	22	"Heart"	0.25
27	0.599952907935013	16	22	"Heart"	0.25
28	0.638450671061926	17	22	"Heart"	0.25
29	0.633356358891703	15	22	"Heart"	0.25
30	0.631794205335984	22	22	"Heart"	0.25
1	0.559904697072839	20	23	"Heart"	0.25
2	0.574519230769231	15	23	"Heart"	0.25
3	0.668680191474812	18	23	"Heart"	0.25
4	0.636388057410392	17	23	"Heart"	0.25
5	0.684779228855721	18	23	"Heart"	0.25
6	0.646682897139379	22	23	"Heart"	0.25
7	0.635282651072125	18	23	"Heart"	0.25
8	0.666309915144102	18	23	"Heart"	0.25
9	0.618893011750155	20	23	"Heart"	0.25
10	0.63078517154041	20	23	"Heart"	0.25
11	0.668253968253968	20	23	"Heart"	0.25
12	0.668947328185919	17	23	"Heart"	0.25
13	0.635047619047619	19	23	"Heart"	0.25
14	0.652173913043478	16	23	"Heart"	0.25
15	0.612401335761992	23	23	"Heart"	0.25
16	0.654357571613099	20	23	"Heart"	0.25
17	0.681439393939394	17	23	"Heart"	0.25
18	0.608202179176755	17	23	"Heart"	0.25
19	0.691091954022989	19	23	"Heart"	0.25
20	0.634695579649708	15	23	"Heart"	0.25
21	0.676844783715013	17	23	"Heart"	0.25
22	0.642305634125831	16	23	"Heart"	0.25
23	0.615384615384615	17	23	"Heart"	0.25
24	0.664076124042763	18	23	"Heart"	0.25
25	0.718075504277529	16	23	"Heart"	0.25
26	0.637314936826603	23	23	"Heart"	0.25
27	0.649615384615385	16	23	"Heart"	0.25
28	0.627092729913615	17	23	"Heart"	0.25
29	0.661674608577263	18	23	"Heart"	0.25
30	0.591140490844161	20	23	"Heart"	0.25
1	0.660869565217391	23	24	"Heart"	0.25
2	0.599894131881428	20	24	"Heart"	0.25
3	0.662545787545788	17	24	"Heart"	0.25
4	0.66006600660066	19	24	"Heart"	0.25
5	0.658053665621894	23	24	"Heart"	0.25
6	0.605577083808221	20	24	"Heart"	0.25
7	0.667977484771378	15	24	"Heart"	0.25
8	0.634164054735876	17	24	"Heart"	0.25
9	0.695652173913043	16	24	"Heart"	0.25
10	0.669776876267749	18	24	"Heart"	0.25
11	0.622643652055417	23	24	"Heart"	0.25
12	0.661417958656331	15	24	"Heart"	0.25
13	0.589316921206595	22	24	"Heart"	0.25
14	0.630040866682088	19	24	"Heart"	0.25
15	0.63261815920398	19	24	"Heart"	0.25
16	0.632596896261754	19	24	"Heart"	0.25
17	0.696603601550034	20	24	"Heart"	0.25
18	0.675091074681239	23	24	"Heart"	0.25
19	0.556190476190476	18	24	"Heart"	0.25
20	0.69	18	24	"Heart"	0.25
21	0.60464588377724	16	24	"Heart"	0.25
22	0.69709606490257	20	24	"Heart"	0.25
23	0.570407461203272	17	24	"Heart"	0.25
24	0.59121830550402	18	24	"Heart"	0.25
25	0.633998790078645	21	24	"Heart"	0.25
26	0.643238095238095	18	24	"Heart"	0.25
27	0.556818181818182	17	24	"Heart"	0.25
28	0.612780813600486	19	24	"Heart"	0.25
29	0.662908034553933	22	24	"Heart"	0.25
30	0.663428571428571	16	24	"Heart"	0.25
1	0.634285714285714	25	25	"Heart"	0.25
2	0.601220714231557	17	25	"Heart"	0.25
3	0.733846153846154	21	25	"Heart"	0.25
4	0.588331185078474	16	25	"Heart"	0.25
5	0.691599059822579	20	25	"Heart"	0.25
6	0.573298027477166	16	25	"Heart"	0.25
7	0.603207649009176	20	25	"Heart"	0.25
8	0.626092242230833	19	25	"Heart"	0.25
9	0.688878423985558	18	25	"Heart"	0.25
10	0.611072557637443	19	25	"Heart"	0.25
11	0.64247619047619	19	25	"Heart"	0.25
12	0.72877358490566	19	25	"Heart"	0.25
13	0.642835213753933	18	25	"Heart"	0.25
14	0.600296330066104	21	25	"Heart"	0.25
15	0.641491248361477	21	25	"Heart"	0.25
16	0.720769230769231	16	25	"Heart"	0.25
17	0.648050538717929	18	25	"Heart"	0.25
18	0.649076817870982	22	25	"Heart"	0.25
19	0.605767038978801	21	25	"Heart"	0.25
20	0.682311448724905	18	25	"Heart"	0.25
21	0.639753198576728	18	25	"Heart"	0.25
22	0.651592258462487	20	25	"Heart"	0.25
23	0.659730629539952	18	25	"Heart"	0.25
24	0.715677179962894	19	25	"Heart"	0.25
25	0.584188432835821	19	25	"Heart"	0.25
26	0.641025641025641	15	25	"Heart"	0.25
27	0.68784236153378	21	25	"Heart"	0.25
28	0.654285714285714	15	25	"Heart"	0.25
29	0.653996101364522	19	25	"Heart"	0.25
30	0.612749546279492	15	25	"Heart"	0.25
1	0.637674454468348	15	26	"Heart"	0.25
2	0.647619047619048	17	26	"Heart"	0.25
3	0.643148820326679	22	26	"Heart"	0.25
4	0.665674603174603	21	26	"Heart"	0.25
5	0.672965998785671	18	26	"Heart"	0.25
6	0.624239070282236	22	26	"Heart"	0.25
7	0.626538461538461	19	26	"Heart"	0.25
8	0.645423702675611	19	26	"Heart"	0.25
9	0.633722791293214	19	26	"Heart"	0.25
10	0.627340965956479	17	26	"Heart"	0.25
11	0.606476190476191	19	26	"Heart"	0.25
12	0.65	20	26	"Heart"	0.25
13	0.651619047619048	15	26	"Heart"	0.25
14	0.646110774818402	21	26	"Heart"	0.25
15	0.641965916007304	17	26	"Heart"	0.25
16	0.603741496598639	19	26	"Heart"	0.25
17	0.599809523809524	22	26	"Heart"	0.25
18	0.646642440760088	21	26	"Heart"	0.25
19	0.59	19	26	"Heart"	0.25
20	0.564190476190476	18	26	"Heart"	0.25
21	0.663289584772431	15	26	"Heart"	0.25
22	0.666502745676584	15	26	"Heart"	0.25
23	0.601368396911551	21	26	"Heart"	0.25
24	0.647610405323654	23	26	"Heart"	0.25
25	0.58128022104536	16	26	"Heart"	0.25
26	0.582107843137255	22	26	"Heart"	0.25
27	0.589891041162228	25	26	"Heart"	0.25
28	0.676889832436121	18	26	"Heart"	0.25
29	0.669615384615385	17	26	"Heart"	0.25
30	0.615	20	26	"Heart"	0.25
1	0.567022263450835	22	27	"Heart"	0.25
2	0.610316494217894	24	27	"Heart"	0.25
3	0.603630514705882	19	27	"Heart"	0.25
4	0.664238008500304	18	27	"Heart"	0.25
5	0.604305779415151	18	27	"Heart"	0.25
6	0.628827222695915	16	27	"Heart"	0.25
7	0.646289047509402	19	27	"Heart"	0.25
8	0.633901399878271	24	27	"Heart"	0.25
9	0.601610195360195	25	27	"Heart"	0.25
10	0.640920230848288	16	27	"Heart"	0.25
11	0.615319929668986	26	27	"Heart"	0.25
12	0.577489374620522	17	27	"Heart"	0.25
13	0.732354280510018	19	27	"Heart"	0.25
14	0.617962160930021	20	27	"Heart"	0.25
15	0.622243152028883	19	27	"Heart"	0.25
16	0.611797924297924	16	27	"Heart"	0.25
17	0.659034043521116	20	27	"Heart"	0.25
18	0.684951308581862	26	27	"Heart"	0.25
19	0.697100461806344	17	27	"Heart"	0.25
20	0.672922363078963	19	27	"Heart"	0.25
21	0.638908165625723	16	27	"Heart"	0.25
22	0.625640241571745	21	27	"Heart"	0.25
23	0.600486285236684	17	27	"Heart"	0.25
24	0.619157264563666	22	27	"Heart"	0.25
25	0.663076923076923	16	27	"Heart"	0.25
26	0.591414944356121	21	27	"Heart"	0.25
27	0.710383800329644	16	27	"Heart"	0.25
28	0.675769230769231	19	27	"Heart"	0.25
29	0.605066950699939	16	27	"Heart"	0.25
30	0.638219649561952	20	27	"Heart"	0.25
1	0.666283700980392	20	28	"Heart"	0.25
2	0.65391621129326	16	28	"Heart"	0.25
3	0.63899818401937	18	28	"Heart"	0.25
4	0.636	21	28	"Heart"	0.25
5	0.648154251812788	19	28	"Heart"	0.25
6	0.604038461538462	20	28	"Heart"	0.25
7	0.621597096188748	16	28	"Heart"	0.25
8	0.61535804743265	18	28	"Heart"	0.25
9	0.609908665285133	18	28	"Heart"	0.25
10	0.695423623995053	21	28	"Heart"	0.25
11	0.6118700667881	16	28	"Heart"	0.25
12	0.607759613170619	17	28	"Heart"	0.25
13	0.672023402477015	18	28	"Heart"	0.25
14	0.615148762207586	19	28	"Heart"	0.25
15	0.61442483262325	22	28	"Heart"	0.25
16	0.662377450980392	20	28	"Heart"	0.25
17	0.674242424242424	19	28	"Heart"	0.25
18	0.611344698417552	16	28	"Heart"	0.25
19	0.635658914728682	18	28	"Heart"	0.25
20	0.616421568627451	21	28	"Heart"	0.25
21	0.684427796040058	16	28	"Heart"	0.25
22	0.564787730255356	17	28	"Heart"	0.25
23	0.608426411366917	21	28	"Heart"	0.25
24	0.656174334140436	25	28	"Heart"	0.25
25	0.667594310451453	25	28	"Heart"	0.25
26	0.624310661764706	17	28	"Heart"	0.25
27	0.609615384615385	21	28	"Heart"	0.25
28	0.608846153846154	17	28	"Heart"	0.25
29	0.66051912568306	20	28	"Heart"	0.25
30	0.623144712430427	16	28	"Heart"	0.25
1	0.586116264687693	17	29	"Heart"	0.25
2	0.633586614475401	15	29	"Heart"	0.25
3	0.592532467532468	21	29	"Heart"	0.25
4	0.679543526871771	19	29	"Heart"	0.25
5	0.556789737171464	19	29	"Heart"	0.25
6	0.672768439634661	17	29	"Heart"	0.25
7	0.592463416483433	22	29	"Heart"	0.25
8	0.624761904761905	16	29	"Heart"	0.25
9	0.626256811727684	18	29	"Heart"	0.25
10	0.670711233211233	20	29	"Heart"	0.25
11	0.600958612294583	18	29	"Heart"	0.25
12	0.667799826073207	20	29	"Heart"	0.25
13	0.64599817407182	23	29	"Heart"	0.25
14	0.662372907270086	18	29	"Heart"	0.25
15	0.641606908782481	19	29	"Heart"	0.25
16	0.60472791465193	19	29	"Heart"	0.25
17	0.657176434907878	18	29	"Heart"	0.25
18	0.655995659251221	22	29	"Heart"	0.25
19	0.662258237137833	17	29	"Heart"	0.25
