"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
26	0.812559816453622	8	8	"Churn"	"No"	0.3
27	0.85708679516073	8	8	"Churn"	"No"	0.3
28	0.825626106754364	8	8	"Churn"	"No"	0.3
29	0.830059749557534	8	8	"Churn"	"No"	0.3
30	0.846117633713346	8	8	"Churn"	"No"	0.3
1	0.835656213704994	9	9	"Churn"	"No"	0.3
2	0.845530140307244	9	9	"Churn"	"No"	0.3
3	0.898985507246377	9	9	"Churn"	"No"	0.3
4	0.800923153692615	9	9	"Churn"	"No"	0.3
5	0.842664896663023	9	9	"Churn"	"No"	0.3
6	0.883182296033108	9	9	"Churn"	"No"	0.3
7	0.873170545301693	9	9	"Churn"	"No"	0.3
8	0.786219327093347	9	9	"Churn"	"No"	0.3
9	0.818675149700599	9	9	"Churn"	"No"	0.3
10	0.852878452725313	9	9	"Churn"	"No"	0.3
11	0.799884720800838	9	9	"Churn"	"No"	0.3
12	0.872814928251375	9	9	"Churn"	"No"	0.3
13	0.820545595210064	9	9	"Churn"	"No"	0.3
14	0.808207559227114	9	9	"Churn"	"No"	0.3
15	0.875479255100644	9	9	"Churn"	"No"	0.3
16	0.834955089820359	9	9	"Churn"	"No"	0.3
17	0.874911717694872	9	9	"Churn"	"No"	0.3
18	0.840069860279441	9	9	"Churn"	"No"	0.3
19	0.815121580547112	9	9	"Churn"	"No"	0.3
20	0.894493484657419	9	9	"Churn"	"No"	0.3
21	0.870296906187625	9	9	"Churn"	"No"	0.3
22	0.858865945591609	9	9	"Churn"	"No"	0.3
23	0.845300658607001	9	9	"Churn"	"No"	0.3
24	0.833025568181818	9	9	"Churn"	"No"	0.3
25	0.813064449917898	9	9	"Churn"	"No"	0.3
26	0.848295454545455	9	9	"Churn"	"No"	0.3
27	0.845632390983001	9	9	"Churn"	"No"	0.3
28	0.872103827414917	9	9	"Churn"	"No"	0.3
29	0.765956062262481	9	9	"Churn"	"No"	0.3
30	0.831636726546906	9	9	"Churn"	"No"	0.3
1	0.819346572709801	10	10	"Churn"	"No"	0.3
2	0.838979538003542	10	10	"Churn"	"No"	0.3
3	0.827947994004671	10	10	"Churn"	"No"	0.3
4	0.859872574234276	10	10	"Churn"	"No"	0.3
5	0.887332227594076	10	10	"Churn"	"No"	0.3
6	0.859787942090944	10	10	"Churn"	"No"	0.3
7	0.836553876797513	10	10	"Churn"	"No"	0.3
8	0.848065677013045	10	10	"Churn"	"No"	0.3
9	0.825110105580694	10	10	"Churn"	"No"	0.3
10	0.843589743589744	10	10	"Churn"	"No"	0.3
11	0.805137310606061	10	10	"Churn"	"No"	0.3
12	0.823308270676692	10	10	"Churn"	"No"	0.3
13	0.840367006579355	10	10	"Churn"	"No"	0.3
14	0.844607298228279	10	10	"Churn"	"No"	0.3
15	0.844391343925852	10	10	"Churn"	"No"	0.3
16	0.815194823391545	10	10	"Churn"	"No"	0.3
17	0.820292008527683	10	10	"Churn"	"No"	0.3
18	0.862976385316811	10	10	"Churn"	"No"	0.3
19	0.866024685696817	10	10	"Churn"	"No"	0.3
20	0.850923153692615	10	10	"Churn"	"No"	0.3
21	0.869049249167009	10	10	"Churn"	"No"	0.3
22	0.835837104072398	10	10	"Churn"	"No"	0.3
23	0.875974531469669	10	10	"Churn"	"No"	0.3
24	0.874361204093059	10	10	"Churn"	"No"	0.3
25	0.846937105447744	10	10	"Churn"	"No"	0.3
26	0.871471034657222	10	10	"Churn"	"No"	0.3
27	0.817862274220033	10	10	"Churn"	"No"	0.3
28	0.805543509237117	10	10	"Churn"	"No"	0.3
29	0.828240380878352	10	10	"Churn"	"No"	0.3
30	0.838428201285045	10	10	"Churn"	"No"	0.3
1	0.834186810068774	11	11	"Churn"	"No"	0.3
2	0.814467547609794	11	11	"Churn"	"No"	0.3
3	0.84936242816092	11	11	"Churn"	"No"	0.3
4	0.810340499338172	11	11	"Churn"	"No"	0.3
5	0.870593248115372	11	11	"Churn"	"No"	0.3
6	0.844257590541239	11	11	"Churn"	"No"	0.3
7	0.857121021055447	11	11	"Churn"	"No"	0.3
8	0.83456407226899	11	11	"Churn"	"No"	0.3
9	0.83486562503872	11	11	"Churn"	"No"	0.3
10	0.815517798307384	11	11	"Churn"	"No"	0.3
11	0.8241016358273	11	11	"Churn"	"No"	0.3
12	0.834020463784183	11	11	"Churn"	"No"	0.3
13	0.86062930186824	11	11	"Churn"	"No"	0.3
14	0.839645912520883	11	11	"Churn"	"No"	0.3
15	0.853858901515152	11	11	"Churn"	"No"	0.3
16	0.836280010822129	11	11	"Churn"	"No"	0.3
17	0.843187352788535	11	11	"Churn"	"No"	0.3
18	0.843028515240905	11	11	"Churn"	"No"	0.3
19	0.852301466868993	11	11	"Churn"	"No"	0.3
20	0.830439935857213	11	11	"Churn"	"No"	0.3
21	0.821278245458573	11	11	"Churn"	"No"	0.3
22	0.857298623415565	11	11	"Churn"	"No"	0.3
23	0.822928399034594	11	11	"Churn"	"No"	0.3
24	0.865566386058189	11	11	"Churn"	"No"	0.3
25	0.822340425531915	11	11	"Churn"	"No"	0.3
26	0.844682316478218	11	11	"Churn"	"No"	0.3
27	0.901051407471347	11	11	"Churn"	"No"	0.3
28	0.810704152056203	11	11	"Churn"	"No"	0.3
29	0.810158519174913	11	11	"Churn"	"No"	0.3
30	0.786415971867733	11	11	"Churn"	"No"	0.3
1	0.834978163462084	12	12	"Churn"	"No"	0.3
2	0.81255990688758	12	12	"Churn"	"No"	0.3
3	0.809224868071521	12	12	"Churn"	"No"	0.3
4	0.826185430612085	12	12	"Churn"	"No"	0.3
5	0.819390363815143	12	12	"Churn"	"No"	0.3
6	0.774333219976681	12	12	"Churn"	"No"	0.3
7	0.817218470656821	12	12	"Churn"	"No"	0.3
8	0.840561809648163	12	12	"Churn"	"No"	0.3
9	0.842360701453317	12	12	"Churn"	"No"	0.3
10	0.838188418127162	12	12	"Churn"	"No"	0.3
11	0.840570078274996	12	12	"Churn"	"No"	0.3
12	0.820123479430283	12	12	"Churn"	"No"	0.3
13	0.847274765307552	12	12	"Churn"	"No"	0.3
14	0.801258524649904	12	12	"Churn"	"No"	0.3
15	0.846882873570644	12	12	"Churn"	"No"	0.3
16	0.855485051163323	12	12	"Churn"	"No"	0.3
17	0.86433407443695	12	12	"Churn"	"No"	0.3
18	0.854644378892166	12	12	"Churn"	"No"	0.3
19	0.820551788636895	12	12	"Churn"	"No"	0.3
20	0.844975607270689	12	12	"Churn"	"No"	0.3
21	0.857225918987015	12	12	"Churn"	"No"	0.3
22	0.832218385843764	12	12	"Churn"	"No"	0.3
23	0.864657616892911	12	12	"Churn"	"No"	0.3
24	0.863937960856255	12	12	"Churn"	"No"	0.3
25	0.811041834271923	12	12	"Churn"	"No"	0.3
26	0.829789582534537	12	12	"Churn"	"No"	0.3
27	0.767642221087857	12	12	"Churn"	"No"	0.3
28	0.769032194416127	12	12	"Churn"	"No"	0.3
29	0.828174962292609	12	12	"Churn"	"No"	0.3
30	0.830225289599963	12	12	"Churn"	"No"	0.3
1	0.857542236524537	13	13	"Churn"	"No"	0.3
2	0.853417107583774	13	13	"Churn"	"No"	0.3
3	0.817839590086793	13	13	"Churn"	"No"	0.3
4	0.78499684220754	13	13	"Churn"	"No"	0.3
5	0.787625718390805	13	13	"Churn"	"No"	0.3
6	0.861126663251814	13	13	"Churn"	"No"	0.3
7	0.828773230412575	13	13	"Churn"	"No"	0.3
8	0.824712142865442	13	13	"Churn"	"No"	0.3
9	0.828815986812771	13	13	"Churn"	"No"	0.3
10	0.837462006079027	13	13	"Churn"	"No"	0.3
11	0.857543019974548	13	13	"Churn"	"No"	0.3
12	0.783291415492302	13	13	"Churn"	"No"	0.3
13	0.843610003446069	13	13	"Churn"	"No"	0.3
14	0.857815049972006	13	13	"Churn"	"No"	0.3
15	0.875006704210244	13	13	"Churn"	"No"	0.3
16	0.79187250499002	13	13	"Churn"	"No"	0.3
17	0.829014227642276	13	13	"Churn"	"No"	0.3
18	0.806642964071856	13	13	"Churn"	"No"	0.3
19	0.804508356004664	13	13	"Churn"	"No"	0.3
20	0.84004322214089	13	13	"Churn"	"No"	0.3
21	0.831117666338905	13	13	"Churn"	"No"	0.3
22	0.808884807438443	13	13	"Churn"	"No"	0.3
23	0.863658022323609	13	13	"Churn"	"No"	0.3
24	0.898924321297962	13	13	"Churn"	"No"	0.3
25	0.801315115489535	13	13	"Churn"	"No"	0.3
26	0.811401565499926	13	13	"Churn"	"No"	0.3
27	0.79351245777027	13	13	"Churn"	"No"	0.3
28	0.792727361057132	13	13	"Churn"	"No"	0.3
29	0.786362999477754	13	13	"Churn"	"No"	0.3
30	0.860423799987079	13	13	"Churn"	"No"	0.3
1	0.804410956753787	14	14	"Churn"	"No"	0.3
2	0.799692722502915	14	14	"Churn"	"No"	0.3
3	0.811204013377926	14	14	"Churn"	"No"	0.3
4	0.854759748102139	14	14	"Churn"	"No"	0.3
5	0.821163852183055	14	14	"Churn"	"No"	0.3
6	0.826187815779246	14	14	"Churn"	"No"	0.3
7	0.875965088956026	14	14	"Churn"	"No"	0.3
8	0.846263470248321	14	14	"Churn"	"No"	0.3
9	0.836288894510498	14	14	"Churn"	"No"	0.3
10	0.851883883078573	14	14	"Churn"	"No"	0.3
11	0.848644069955545	14	14	"Churn"	"No"	0.3
12	0.858750163793822	14	14	"Churn"	"No"	0.3
13	0.836155431107354	14	14	"Churn"	"No"	0.3
14	0.804458521870287	14	14	"Churn"	"No"	0.3
15	0.871930123078668	14	14	"Churn"	"No"	0.3
16	0.860513074906102	14	14	"Churn"	"No"	0.3
17	0.813277749418638	14	14	"Churn"	"No"	0.3
18	0.810306901459811	14	14	"Churn"	"No"	0.3
19	0.836614271457086	14	14	"Churn"	"No"	0.3
20	0.86240970423879	14	14	"Churn"	"No"	0.3
21	0.811179195764298	14	14	"Churn"	"No"	0.3
22	0.82184012066365	14	14	"Churn"	"No"	0.3
23	0.819082236416464	14	14	"Churn"	"No"	0.3
24	0.839143660678414	14	14	"Churn"	"No"	0.3
25	0.833713423831071	14	14	"Churn"	"No"	0.3
26	0.81820781055535	14	14	"Churn"	"No"	0.3
27	0.851460915760182	14	14	"Churn"	"No"	0.3
28	0.84972802854771	14	14	"Churn"	"No"	0.3
29	0.836675330353673	14	14	"Churn"	"No"	0.3
30	0.837548094314183	14	14	"Churn"	"No"	0.3
1	0.834450683455278	15	15	"Churn"	"No"	0.3
2	0.810246668293306	15	15	"Churn"	"No"	0.3
3	0.846120117947537	15	15	"Churn"	"No"	0.3
4	0.783504048908672	15	15	"Churn"	"No"	0.3
5	0.76869306802765	15	15	"Churn"	"No"	0.3
6	0.858720531678808	15	15	"Churn"	"No"	0.3
7	0.796953675730111	15	15	"Churn"	"No"	0.3
8	0.868643310660298	15	15	"Churn"	"No"	0.3
9	0.822604859571323	15	15	"Churn"	"No"	0.3
10	0.751515837373581	15	15	"Churn"	"No"	0.3
11	0.813173652694611	15	15	"Churn"	"No"	0.3
12	0.81415455556013	15	15	"Churn"	"No"	0.3
13	0.8358861863711	15	15	"Churn"	"No"	0.3
14	0.755750998003992	15	15	"Churn"	"No"	0.3
15	0.725240206947524	15	15	"Churn"	"No"	0.3
16	0.755325069567417	15	15	"Churn"	"No"	0.3
17	0.828921134249003	15	15	"Churn"	"No"	0.3
18	0.799867269984917	15	15	"Churn"	"No"	0.3
19	0.828664180306541	15	15	"Churn"	"No"	0.3
20	0.847288159976982	15	15	"Churn"	"No"	0.3
21	0.860688084998735	15	15	"Churn"	"No"	0.3
22	0.806056636726547	15	15	"Churn"	"No"	0.3
23	0.792352986453202	15	15	"Churn"	"No"	0.3
24	0.82064620758483	15	15	"Churn"	"No"	0.3
25	0.794698386719663	15	15	"Churn"	"No"	0.3
26	0.772473770434661	15	15	"Churn"	"No"	0.3
27	0.83253745049647	15	15	"Churn"	"No"	0.3
28	0.825791096808796	15	15	"Churn"	"No"	0.3
29	0.761023508584133	15	15	"Churn"	"No"	0.3
30	0.825427999224756	15	15	"Churn"	"No"	0.3
1	0.839655403593457	16	16	"Churn"	"No"	0.3
2	0.793876910312041	16	16	"Churn"	"No"	0.3
3	0.786961108713375	16	16	"Churn"	"No"	0.3
4	0.844100010566357	16	16	"Churn"	"No"	0.3
5	0.78419452887538	16	16	"Churn"	"No"	0.3
6	0.830817945075758	16	16	"Churn"	"No"	0.3
7	0.78931656504065	16	16	"Churn"	"No"	0.3
8	0.833079446114153	16	16	"Churn"	"No"	0.3
9	0.822674150036955	16	16	"Churn"	"No"	0.3
10	0.802037139689579	16	16	"Churn"	"No"	0.3
11	0.766453946781816	16	16	"Churn"	"No"	0.3
12	0.81946717766511	16	16	"Churn"	"No"	0.3
13	0.797261583445794	16	16	"Churn"	"No"	0.3
14	0.779395467920058	16	16	"Churn"	"No"	0.3
15	0.828064135704671	16	16	"Churn"	"No"	0.3
16	0.80357742291277	16	16	"Churn"	"No"	0.3
17	0.793525799230902	16	16	"Churn"	"No"	0.3
18	0.810790849934129	16	16	"Churn"	"No"	0.3
19	0.830835791543756	16	16	"Churn"	"No"	0.3
20	0.800617397151415	16	16	"Churn"	"No"	0.3
21	0.776986524720664	16	16	"Churn"	"No"	0.3
22	0.832942213539495	16	16	"Churn"	"No"	0.3
23	0.823514441287879	16	16	"Churn"	"No"	0.3
24	0.811463046757164	16	16	"Churn"	"No"	0.3
25	0.805923289933929	16	16	"Churn"	"No"	0.3
26	0.838793572984749	16	16	"Churn"	"No"	0.3
27	0.792252218934911	16	16	"Churn"	"No"	0.3
28	0.857838874527976	16	16	"Churn"	"No"	0.3
29	0.848714069591528	16	16	"Churn"	"No"	0.3
30	0.807383750338192	16	16	"Churn"	"No"	0.3
1	0.759257900849685	17	17	"Churn"	"No"	0.3
2	0.858894814504979	17	17	"Churn"	"No"	0.3
3	0.802502701383806	17	17	"Churn"	"No"	0.3
4	0.805044798897258	17	17	"Churn"	"No"	0.3
5	0.832775382159604	17	17	"Churn"	"No"	0.3
6	0.847803776683087	17	17	"Churn"	"No"	0.3
7	0.845209512376379	17	17	"Churn"	"No"	0.3
8	0.837955810126741	17	17	"Churn"	"No"	0.3
9	0.790581413778529	17	17	"Churn"	"No"	0.3
10	0.768418480557904	17	17	"Churn"	"No"	0.3
11	0.789895988112927	17	17	"Churn"	"No"	0.3
12	0.801038801170692	17	17	"Churn"	"No"	0.3
13	0.800466450056614	17	17	"Churn"	"No"	0.3
14	0.79232091543514	17	17	"Churn"	"No"	0.3
15	0.759956600968686	17	17	"Churn"	"No"	0.3
16	0.786039462081129	17	17	"Churn"	"No"	0.3
17	0.758773103035398	17	17	"Churn"	"No"	0.3
18	0.817300859228632	17	17	"Churn"	"No"	0.3
19	0.789184404462926	17	17	"Churn"	"No"	0.3
20	0.80282802932599	17	17	"Churn"	"No"	0.3
21	0.789706650362388	17	17	"Churn"	"No"	0.3
22	0.82090817100936	17	17	"Churn"	"No"	0.3
23	0.770133729569094	17	17	"Churn"	"No"	0.3
24	0.848580092664897	17	17	"Churn"	"No"	0.3
25	0.820757205198293	17	17	"Churn"	"No"	0.3
26	0.789867129809561	17	17	"Churn"	"No"	0.3
27	0.799174766183752	17	17	"Churn"	"No"	0.3
28	0.824705853394378	17	17	"Churn"	"No"	0.3
29	0.798092998955068	17	17	"Churn"	"No"	0.3
30	0.843426847662142	17	17	"Churn"	"No"	0.3
1	0.814597469282964	18	18	"Churn"	"No"	0.3
2	0.806160984031075	18	18	"Churn"	"No"	0.3
3	0.811665482954545	18	18	"Churn"	"No"	0.3
4	0.792246611082752	18	18	"Churn"	"No"	0.3
5	0.800524237472767	18	18	"Churn"	"No"	0.3
6	0.819247787610619	18	18	"Churn"	"No"	0.3
7	0.78330941858463	18	18	"Churn"	"No"	0.3
8	0.784724005134788	18	18	"Churn"	"No"	0.3
9	0.866366059781067	18	18	"Churn"	"No"	0.3
10	0.827415886668353	18	18	"Churn"	"No"	0.3
11	0.799329037324464	18	18	"Churn"	"No"	0.3
12	0.763113733202229	18	18	"Churn"	"No"	0.3
13	0.8052734375	18	18	"Churn"	"No"	0.3
14	0.788980738000722	18	18	"Churn"	"No"	0.3
15	0.845527321737716	18	18	"Churn"	"No"	0.3
16	0.798297952065949	18	18	"Churn"	"No"	0.3
17	0.821534386001603	18	18	"Churn"	"No"	0.3
18	0.818281189273222	18	18	"Churn"	"No"	0.3
19	0.783272198330382	18	18	"Churn"	"No"	0.3
20	0.813475462590507	18	18	"Churn"	"No"	0.3
21	0.800037945863901	18	18	"Churn"	"No"	0.3
22	0.824825690533655	18	18	"Churn"	"No"	0.3
23	0.819302737335524	18	18	"Churn"	"No"	0.3
24	0.829148153001298	18	18	"Churn"	"No"	0.3
25	0.812084625609216	18	18	"Churn"	"No"	0.3
26	0.73752630348375	18	18	"Churn"	"No"	0.3
27	0.807574602734664	18	18	"Churn"	"No"	0.3
28	0.793753949471545	18	18	"Churn"	"No"	0.3
29	0.766193912702219	18	18	"Churn"	"No"	0.3
30	0.833579517479074	18	18	"Churn"	"No"	0.3
1	0.769124029586161	19	19	"Churn"	"No"	0.3
2	0.780709348149105	19	19	"Churn"	"No"	0.3
3	0.793810380359036	19	19	"Churn"	"No"	0.3
4	0.846089548749123	19	19	"Churn"	"No"	0.3
5	0.801448743810746	19	19	"Churn"	"No"	0.3
6	0.815248405505203	19	19	"Churn"	"No"	0.3
7	0.77744808900398	19	19	"Churn"	"No"	0.3
8	0.873658717077601	19	19	"Churn"	"No"	0.3
9	0.820359213108768	19	19	"Churn"	"No"	0.3
10	0.749729339588596	18	19	"Churn"	"No"	0.3
11	0.821422494469968	19	19	"Churn"	"No"	0.3
12	0.814231418918919	19	19	"Churn"	"No"	0.3
13	0.859363162878788	19	19	"Churn"	"No"	0.3
14	0.827214183087028	19	19	"Churn"	"No"	0.3
15	0.758878968253968	19	19	"Churn"	"No"	0.3
16	0.815133300252616	18	19	"Churn"	"No"	0.3
17	0.772278570967117	19	19	"Churn"	"No"	0.3
18	0.814577536048571	19	19	"Churn"	"No"	0.3
19	0.835221913560308	19	19	"Churn"	"No"	0.3
20	0.804297865595943	19	19	"Churn"	"No"	0.3
21	0.820899810501864	19	19	"Churn"	"No"	0.3
22	0.832527555257555	19	19	"Churn"	"No"	0.3
23	0.732023453093812	19	19	"Churn"	"No"	0.3
24	0.828846506510178	19	19	"Churn"	"No"	0.3
25	0.819650596933855	19	19	"Churn"	"No"	0.3
26	0.808790346907994	19	19	"Churn"	"No"	0.3
27	0.818179595329788	19	19	"Churn"	"No"	0.3
28	0.811420532338496	19	19	"Churn"	"No"	0.3
29	0.798734294161123	19	19	"Churn"	"No"	0.3
30	0.796585898933564	19	19	"Churn"	"No"	0.3
1	0.746675399201597	20	20	"Churn"	"No"	0.3
2	0.79333309355968	20	20	"Churn"	"No"	0.3
3	0.811176760216642	20	20	"Churn"	"No"	0.3
4	0.79608393736513	20	20	"Churn"	"No"	0.3
5	0.771335474232746	20	20	"Churn"	"No"	0.3
6	0.779863880273716	20	20	"Churn"	"No"	0.3
7	0.816999854255733	20	20	"Churn"	"No"	0.3
8	0.80500249500998	20	20	"Churn"	"No"	0.3
9	0.82919077651257	20	20	"Churn"	"No"	0.3
10	0.789216944801027	20	20	"Churn"	"No"	0.3
11	0.797835726218739	20	20	"Churn"	"No"	0.3
12	0.795264879756644	20	20	"Churn"	"No"	0.3
13	0.755248817781496	20	20	"Churn"	"No"	0.3
14	0.786103136502793	20	20	"Churn"	"No"	0.3
15	0.815138952012504	20	20	"Churn"	"No"	0.3
16	0.787383000252972	20	20	"Churn"	"No"	0.3
17	0.750827219105165	20	20	"Churn"	"No"	0.3
18	0.803119631422771	20	20	"Churn"	"No"	0.3
19	0.809600970017637	19	20	"Churn"	"No"	0.3
20	0.780300460991571	20	20	"Churn"	"No"	0.3
21	0.826607345049968	20	20	"Churn"	"No"	0.3
22	0.784706966196584	20	20	"Churn"	"No"	0.3
23	0.782469010877814	19	20	"Churn"	"No"	0.3
24	0.789053143712575	20	20	"Churn"	"No"	0.3
25	0.798454718871368	19	20	"Churn"	"No"	0.3
26	0.776226660624862	19	20	"Churn"	"No"	0.3
27	0.838301854687766	20	20	"Churn"	"No"	0.3
28	0.795315964523282	20	20	"Churn"	"No"	0.3
29	0.778451683249284	20	20	"Churn"	"No"	0.3
30	0.776240721788945	19	20	"Churn"	"No"	0.3
1	0.83377375911363	21	21	"Churn"	"No"	0.3
2	0.813782922210067	21	21	"Churn"	"No"	0.3
3	0.807736645845832	21	21	"Churn"	"No"	0.3
4	0.822059368438388	20	21	"Churn"	"No"	0.3
5	0.810343045416371	21	21	"Churn"	"No"	0.3
6	0.770692220853859	21	21	"Churn"	"No"	0.3
7	0.836440576470119	21	21	"Churn"	"No"	0.3
8	0.814241960183767	19	21	"Churn"	"No"	0.3
9	0.766461019199911	21	21	"Churn"	"No"	0.3
10	0.807235528942116	18	21	"Churn"	"No"	0.3
11	0.781198578085943	17	21	"Churn"	"No"	0.3
12	0.799805714133631	21	21	"Churn"	"No"	0.3
13	0.827833497214028	21	21	"Churn"	"No"	0.3
14	0.785336642209754	21	21	"Churn"	"No"	0.3
15	0.741470400292117	21	21	"Churn"	"No"	0.3
16	0.789478129713424	21	21	"Churn"	"No"	0.3
17	0.762856326015224	19	21	"Churn"	"No"	0.3
18	0.770257962880914	21	21	"Churn"	"No"	0.3
19	0.801239186345569	20	21	"Churn"	"No"	0.3
20	0.808594686615835	21	21	"Churn"	"No"	0.3
21	0.768894613638235	20	21	"Churn"	"No"	0.3
22	0.811744704570792	20	21	"Churn"	"No"	0.3
23	0.734186095953511	21	21	"Churn"	"No"	0.3
24	0.78989847427826	21	21	"Churn"	"No"	0.3
25	0.76712921052276	21	21	"Churn"	"No"	0.3
26	0.83628127191957	21	21	"Churn"	"No"	0.3
27	0.799720860566449	21	21	"Churn"	"No"	0.3
28	0.786896630890203	21	21	"Churn"	"No"	0.3
29	0.797889469972188	21	21	"Churn"	"No"	0.3
30	0.800778722753526	21	21	"Churn"	"No"	0.3
1	0.838674291468853	18	22	"Churn"	"No"	0.3
2	0.833483033932136	22	22	"Churn"	"No"	0.3
3	0.793813802799682	22	22	"Churn"	"No"	0.3
4	0.761826347305389	22	22	"Churn"	"No"	0.3
5	0.815753280384601	20	22	"Churn"	"No"	0.3
6	0.766734496489179	22	22	"Churn"	"No"	0.3
7	0.817233746521629	22	22	"Churn"	"No"	0.3
8	0.797373281104798	22	22	"Churn"	"No"	0.3
9	0.789332729152869	22	22	"Churn"	"No"	0.3
10	0.846504342025326	22	22	"Churn"	"No"	0.3
11	0.767901696606786	22	22	"Churn"	"No"	0.3
12	0.76254765795207	22	22	"Churn"	"No"	0.3
13	0.773096382494308	22	22	"Churn"	"No"	0.3
14	0.785710031329291	22	22	"Churn"	"No"	0.3
15	0.816735798854381	22	22	"Churn"	"No"	0.3
16	0.714154728498991	22	22	"Churn"	"No"	0.3
17	0.793864082633297	20	22	"Churn"	"No"	0.3
18	0.766506450796863	22	22	"Churn"	"No"	0.3
19	0.80034861893269	22	22	"Churn"	"No"	0.3
20	0.78183025550215	21	22	"Churn"	"No"	0.3
21	0.830233734457894	20	22	"Churn"	"No"	0.3
22	0.838714850164204	21	22	"Churn"	"No"	0.3
23	0.820838682071031	21	22	"Churn"	"No"	0.3
24	0.826937200609469	21	22	"Churn"	"No"	0.3
25	0.798345588235294	22	22	"Churn"	"No"	0.3
26	0.794914027149321	22	22	"Churn"	"No"	0.3
27	0.793075284090909	20	22	"Churn"	"No"	0.3
28	0.809043740573152	21	22	"Churn"	"No"	0.3
29	0.833307857898022	20	22	"Churn"	"No"	0.3
30	0.784602189476694	19	22	"Churn"	"No"	0.3
1	0.734404959358201	22	23	"Churn"	"No"	0.3
2	0.745868181764713	22	23	"Churn"	"No"	0.3
3	0.791203491312889	21	23	"Churn"	"No"	0.3
4	0.800981571705957	22	23	"Churn"	"No"	0.3
5	0.783633124226518	19	23	"Churn"	"No"	0.3
6	0.801068522823331	21	23	"Churn"	"No"	0.3
7	0.810041501263082	20	23	"Churn"	"No"	0.3
8	0.772525153559181	22	23	"Churn"	"No"	0.3
9	0.796785129763853	21	23	"Churn"	"No"	0.3
10	0.811164994425864	20	23	"Churn"	"No"	0.3
11	0.810860416179565	23	23	"Churn"	"No"	0.3
12	0.793772599437525	23	23	"Churn"	"No"	0.3
13	0.819292132770952	23	23	"Churn"	"No"	0.3
14	0.748764101159065	23	23	"Churn"	"No"	0.3
15	0.78215454758008	23	23	"Churn"	"No"	0.3
16	0.775088613203367	23	23	"Churn"	"No"	0.3
17	0.787717777694037	22	23	"Churn"	"No"	0.3
18	0.748328174557683	19	23	"Churn"	"No"	0.3
19	0.811670409181637	20	23	"Churn"	"No"	0.3
20	0.832191866267465	21	23	"Churn"	"No"	0.3
21	0.796778786945813	21	23	"Churn"	"No"	0.3
22	0.795309653916211	23	23	"Churn"	"No"	0.3
23	0.749801332599792	23	23	"Churn"	"No"	0.3
24	0.81317908329251	21	23	"Churn"	"No"	0.3
25	0.775371993244785	18	23	"Churn"	"No"	0.3
26	0.828264671589584	23	23	"Churn"	"No"	0.3
27	0.819611687326081	23	23	"Churn"	"No"	0.3
28	0.780532910628019	22	23	"Churn"	"No"	0.3
29	0.827524038461538	21	23	"Churn"	"No"	0.3
30	0.779385687912942	21	23	"Churn"	"No"	0.3
1	0.811567687631517	21	24	"Churn"	"No"	0.3
2	0.822567471590909	19	24	"Churn"	"No"	0.3
3	0.808736516450812	24	24	"Churn"	"No"	0.3
4	0.804443050181835	23	24	"Churn"	"No"	0.3
5	0.810355437404618	23	24	"Churn"	"No"	0.3
6	0.734246156379763	24	24	"Churn"	"No"	0.3
7	0.829111749121504	22	24	"Churn"	"No"	0.3
8	0.796400948103792	23	24	"Churn"	"No"	0.3
9	0.820636225651404	22	24	"Churn"	"No"	0.3
10	0.752188881079729	22	24	"Churn"	"No"	0.3
11	0.828067272167488	23	24	"Churn"	"No"	0.3
12	0.744839362509486	21	24	"Churn"	"No"	0.3
13	0.755191553544495	18	24	"Churn"	"No"	0.3
14	0.814488338125884	22	24	"Churn"	"No"	0.3
15	0.762638561752299	24	24	"Churn"	"No"	0.3
16	0.81550836104952	22	24	"Churn"	"No"	0.3
17	0.803162215806568	23	24	"Churn"	"No"	0.3
18	0.801534963761289	23	24	"Churn"	"No"	0.3
19	0.800606261022928	22	24	"Churn"	"No"	0.3
20	0.801031631200668	24	24	"Churn"	"No"	0.3
21	0.725006175671384	22	24	"Churn"	"No"	0.3
22	0.782428198744446	22	24	"Churn"	"No"	0.3
23	0.818129295865248	21	24	"Churn"	"No"	0.3
24	0.785345425886062	24	24	"Churn"	"No"	0.3
25	0.804042642309927	24	24	"Churn"	"No"	0.3
26	0.801919432728162	24	24	"Churn"	"No"	0.3
27	0.822855224667913	21	24	"Churn"	"No"	0.3
28	0.834478971509787	22	24	"Churn"	"No"	0.3
29	0.831225748337029	24	24	"Churn"	"No"	0.3
30	0.782329909425453	24	24	"Churn"	"No"	0.3
1	0.842271706586826	25	25	"Churn"	"No"	0.3
2	0.800766961651917	19	25	"Churn"	"No"	0.3
3	0.777272357581884	21	25	"Churn"	"No"	0.3
4	0.802521870286576	21	25	"Churn"	"No"	0.3
5	0.780295401141323	21	25	"Churn"	"No"	0.3
6	0.808349957252779	21	25	"Churn"	"No"	0.3
7	0.739356547580593	20	25	"Churn"	"No"	0.3
8	0.757378303536728	21	25	"Churn"	"No"	0.3
9	0.795346661189466	23	25	"Churn"	"No"	0.3
10	0.792162698412698	23	25	"Churn"	"No"	0.3
11	0.792890211640212	25	25	"Churn"	"No"	0.3
12	0.793722973224132	24	25	"Churn"	"No"	0.3
13	0.764458527404196	22	25	"Churn"	"No"	0.3
